"module name","licenses","repository","licenseUrl","parents"
"@babel/code-frame@7.0.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-code-frame","https://github.com/babel/babel/tree/master/packages/babel-code-frame/raw/master/LICENSE","backend"
"@babel/core@7.4.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-core","https://github.com/babel/babel/tree/master/packages/babel-core/raw/master/LICENSE","app"
"@babel/generator@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-generator","https://github.com/babel/babel/tree/master/packages/babel-generator/raw/master/LICENSE","app"
"@babel/helper-annotate-as-pure@7.0.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-annotate-as-pure","https://github.com/babel/babel/tree/master/packages/babel-helper-annotate-as-pure/raw/master/LICENSE","app"
"@babel/helper-builder-binary-assignment-operator-visitor@7.1.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-builder-binary-assignment-operator-visitor","https://github.com/babel/babel/tree/master/packages/babel-helper-builder-binary-assignment-operator-visitor/raw/master/LICENSE","app"
"@babel/helper-builder-react-jsx@7.3.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-builder-react-jsx","https://github.com/babel/babel/tree/master/packages/babel-helper-builder-react-jsx/raw/master/LICENSE","app"
"@babel/helper-call-delegate@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-call-delegate","https://github.com/babel/babel/tree/master/packages/babel-helper-call-delegate/raw/master/LICENSE","app"
"@babel/helper-create-class-features-plugin@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-create-class-features-plugin","https://github.com/babel/babel/tree/master/packages/babel-helper-create-class-features-plugin/raw/master/LICENSE","app"
"@babel/helper-define-map@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-define-map","https://github.com/babel/babel/tree/master/packages/babel-helper-define-map/raw/master/LICENSE","app"
"@babel/helper-explode-assignable-expression@7.1.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-explode-assignable-expression","https://github.com/babel/babel/tree/master/packages/babel-helper-explode-assignable-expression/raw/master/LICENSE","app"
"@babel/helper-function-name@7.1.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-function-name","https://github.com/babel/babel/tree/master/packages/babel-helper-function-name/raw/master/LICENSE","app"
"@babel/helper-get-function-arity@7.0.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-get-function-arity","https://github.com/babel/babel/tree/master/packages/babel-helper-get-function-arity/raw/master/LICENSE","app"
"@babel/helper-hoist-variables@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-hoist-variables","https://github.com/babel/babel/tree/master/packages/babel-helper-hoist-variables/raw/master/LICENSE","app"
"@babel/helper-member-expression-to-functions@7.0.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-member-expression-to-functions","https://github.com/babel/babel/tree/master/packages/babel-helper-member-expression-to-functions/raw/master/LICENSE","app"
"@babel/helper-module-imports@7.0.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-module-imports","https://github.com/babel/babel/tree/master/packages/babel-helper-module-imports/raw/master/LICENSE","app"
"@babel/helper-module-transforms@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-module-transforms","https://github.com/babel/babel/tree/master/packages/babel-helper-module-transforms/raw/master/LICENSE","app"
"@babel/helper-optimise-call-expression@7.0.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-optimise-call-expression","https://github.com/babel/babel/tree/master/packages/babel-helper-optimise-call-expression/raw/master/LICENSE","app"
"@babel/helper-plugin-utils@7.0.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-plugin-utils","https://github.com/babel/babel/tree/master/packages/babel-helper-plugin-utils/raw/master/LICENSE","app"
"@babel/helper-regex@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-regex","https://github.com/babel/babel/tree/master/packages/babel-helper-regex/raw/master/LICENSE","app"
"@babel/helper-remap-async-to-generator@7.1.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-remap-async-to-generator","https://github.com/babel/babel/tree/master/packages/babel-helper-remap-async-to-generator/raw/master/LICENSE","app"
"@babel/helper-replace-supers@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-replace-supers","https://github.com/babel/babel/tree/master/packages/babel-helper-replace-supers/raw/master/LICENSE","app"
"@babel/helper-simple-access@7.1.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-simple-access","https://github.com/babel/babel/tree/master/packages/babel-helper-simple-access/raw/master/LICENSE","app"
"@babel/helper-split-export-declaration@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-split-export-declaration","https://github.com/babel/babel/tree/master/packages/babel-helper-split-export-declaration/raw/master/LICENSE","app"
"@babel/helper-wrap-function@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-helper-wrap-function","https://github.com/babel/babel/tree/master/packages/babel-helper-wrap-function/raw/master/LICENSE","app"
"@babel/helpers@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-helpers","https://github.com/babel/babel/tree/master/packages/babel-helpers/raw/master/LICENSE","app"
"@babel/highlight@7.0.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-highlight","https://github.com/babel/babel/tree/master/packages/babel-highlight/raw/master/LICENSE","backend"
"@babel/parser@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-parser","https://github.com/babel/babel/tree/master/packages/babel-parser/raw/master/LICENSE","app"
"@babel/plugin-proposal-async-generator-functions@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-async-generator-functions","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-async-generator-functions/raw/master/LICENSE","app"
"@babel/plugin-proposal-class-properties@7.4.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-class-properties","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-class-properties/raw/master/LICENSE","app"
"@babel/plugin-proposal-decorators@7.4.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-decorators","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-decorators/raw/master/LICENSE","app"
"@babel/plugin-proposal-json-strings@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-json-strings","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-json-strings/raw/master/LICENSE","app"
"@babel/plugin-proposal-object-rest-spread@7.4.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-object-rest-spread","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-object-rest-spread/raw/master/LICENSE","babel-preset-react-app:app"
"@babel/plugin-proposal-object-rest-spread@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-object-rest-spread","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-object-rest-spread/raw/master/LICENSE","app"
"@babel/plugin-proposal-optional-catch-binding@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-optional-catch-binding","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-optional-catch-binding/raw/master/LICENSE","app"
"@babel/plugin-proposal-unicode-property-regex@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-unicode-property-regex","https://github.com/babel/babel/tree/master/packages/babel-plugin-proposal-unicode-property-regex/raw/master/LICENSE","app"
"@babel/plugin-syntax-async-generators@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-async-generators","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-async-generators/raw/master/LICENSE","app"
"@babel/plugin-syntax-decorators@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-decorators","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-decorators/raw/master/LICENSE","app"
"@babel/plugin-syntax-dynamic-import@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-dynamic-import","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-dynamic-import/raw/master/LICENSE","app"
"@babel/plugin-syntax-flow@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-flow","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-flow/raw/master/LICENSE","app"
"@babel/plugin-syntax-json-strings@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-json-strings","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-json-strings/raw/master/LICENSE","app"
"@babel/plugin-syntax-jsx@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-jsx","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-jsx/raw/master/LICENSE","app"
"@babel/plugin-syntax-object-rest-spread@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-object-rest-spread","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-object-rest-spread/raw/master/LICENSE","app"
"@babel/plugin-syntax-optional-catch-binding@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-optional-catch-binding","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-optional-catch-binding/raw/master/LICENSE","app"
"@babel/plugin-syntax-typescript@7.3.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-typescript","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-typescript/raw/master/LICENSE","app"
"@babel/plugin-transform-arrow-functions@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-arrow-functions","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-arrow-functions/raw/master/LICENSE","app"
"@babel/plugin-transform-async-to-generator@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-async-to-generator","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-async-to-generator/raw/master/LICENSE","app"
"@babel/plugin-transform-block-scoped-functions@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-block-scoped-functions","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-block-scoped-functions/raw/master/LICENSE","app"
"@babel/plugin-transform-block-scoping@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-block-scoping","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-block-scoping/raw/master/LICENSE","app"
"@babel/plugin-transform-classes@7.4.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-classes","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-classes/raw/master/LICENSE","babel-preset-react-app:app"
"@babel/plugin-transform-classes@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-classes","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-classes/raw/master/LICENSE","app"
"@babel/plugin-transform-computed-properties@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-computed-properties","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-computed-properties/raw/master/LICENSE","app"
"@babel/plugin-transform-destructuring@7.4.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-destructuring","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-destructuring/raw/master/LICENSE","babel-preset-react-app:app"
"@babel/plugin-transform-destructuring@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-destructuring","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-destructuring/raw/master/LICENSE","app"
"@babel/plugin-transform-dotall-regex@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-dotall-regex","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-dotall-regex/raw/master/LICENSE","app"
"@babel/plugin-transform-duplicate-keys@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-duplicate-keys","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-duplicate-keys/raw/master/LICENSE","app"
"@babel/plugin-transform-exponentiation-operator@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-exponentiation-operator","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-exponentiation-operator/raw/master/LICENSE","app"
"@babel/plugin-transform-flow-strip-types@7.4.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-flow-strip-types","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-flow-strip-types/raw/master/LICENSE","app"
"@babel/plugin-transform-for-of@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-for-of","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-for-of/raw/master/LICENSE","app"
"@babel/plugin-transform-function-name@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-function-name","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-function-name/raw/master/LICENSE","app"
"@babel/plugin-transform-literals@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-literals","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-literals/raw/master/LICENSE","app"
"@babel/plugin-transform-member-expression-literals@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-member-expression-literals","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-member-expression-literals/raw/master/LICENSE","app"
"@babel/plugin-transform-modules-amd@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-modules-amd","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-modules-amd/raw/master/LICENSE","app"
"@babel/plugin-transform-modules-commonjs@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-modules-commonjs","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-modules-commonjs/raw/master/LICENSE","app"
"@babel/plugin-transform-modules-systemjs@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-modules-systemjs","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-modules-systemjs/raw/master/LICENSE","app"
"@babel/plugin-transform-modules-umd@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-modules-umd","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-modules-umd/raw/master/LICENSE","app"
"@babel/plugin-transform-named-capturing-groups-regex@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-named-capturing-groups-regex","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-named-capturing-groups-regex/raw/master/LICENSE","app"
"@babel/plugin-transform-new-target@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-new-target","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-new-target/raw/master/LICENSE","app"
"@babel/plugin-transform-object-super@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-object-super","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-object-super/raw/master/LICENSE","app"
"@babel/plugin-transform-parameters@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-parameters","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-parameters/raw/master/LICENSE","app"
"@babel/plugin-transform-property-literals@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-property-literals","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-property-literals/raw/master/LICENSE","app"
"@babel/plugin-transform-react-constant-elements@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-constant-elements","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-constant-elements/raw/master/LICENSE","app"
"@babel/plugin-transform-react-display-name@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-display-name","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-display-name/raw/master/LICENSE","app"
"@babel/plugin-transform-react-jsx-self@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-jsx-self","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-jsx-self/raw/master/LICENSE","app"
"@babel/plugin-transform-react-jsx-source@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-jsx-source","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-jsx-source/raw/master/LICENSE","app"
"@babel/plugin-transform-react-jsx@7.3.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-jsx","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-jsx/raw/master/LICENSE","app"
"@babel/plugin-transform-regenerator@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-regenerator","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-regenerator/raw/master/LICENSE","app"
"@babel/plugin-transform-reserved-words@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-reserved-words","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-reserved-words/raw/master/LICENSE","app"
"@babel/plugin-transform-runtime@7.4.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-runtime","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-runtime/raw/master/LICENSE","app"
"@babel/plugin-transform-shorthand-properties@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-shorthand-properties","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-shorthand-properties/raw/master/LICENSE","app"
"@babel/plugin-transform-spread@7.2.2","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-spread","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-spread/raw/master/LICENSE","app"
"@babel/plugin-transform-sticky-regex@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-sticky-regex","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-sticky-regex/raw/master/LICENSE","app"
"@babel/plugin-transform-template-literals@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-template-literals","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-template-literals/raw/master/LICENSE","app"
"@babel/plugin-transform-typeof-symbol@7.2.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-typeof-symbol","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-typeof-symbol/raw/master/LICENSE","app"
"@babel/plugin-transform-typescript@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-typescript","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-typescript/raw/master/LICENSE","app"
"@babel/plugin-transform-unicode-regex@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-unicode-regex","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-unicode-regex/raw/master/LICENSE","app"
"@babel/preset-env@7.4.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-preset-env","https://github.com/babel/babel/tree/master/packages/babel-preset-env/raw/master/LICENSE","babel-preset-react-app:app"
"@babel/preset-env@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-preset-env","https://github.com/babel/babel/tree/master/packages/babel-preset-env/raw/master/LICENSE","app"
"@babel/preset-react@7.0.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-preset-react","https://github.com/babel/babel/tree/master/packages/babel-preset-react/raw/master/LICENSE","app"
"@babel/preset-typescript@7.3.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-preset-typescript","https://github.com/babel/babel/tree/master/packages/babel-preset-typescript/raw/master/LICENSE","app"
"@babel/runtime@7.4.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-runtime","https://github.com/babel/babel/tree/master/packages/babel-runtime/raw/master/LICENSE","babel-preset-react-app:app"
"@babel/runtime@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-runtime","https://github.com/babel/babel/tree/master/packages/babel-runtime/raw/master/LICENSE","app"
"@babel/template@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-template","https://github.com/babel/babel/tree/master/packages/babel-template/raw/master/LICENSE","app"
"@babel/traverse@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-traverse","https://github.com/babel/babel/tree/master/packages/babel-traverse/raw/master/LICENSE","app"
"@babel/types@7.4.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-types","https://github.com/babel/babel/tree/master/packages/babel-types/raw/master/LICENSE","app"
"@cnakazawa/watch@1.0.3","Apache-2.0","https://github.com/mikeal/watch","https://github.com/mikeal/watch/raw/master/LICENSE","app"
"@csstools/convert-colors@1.4.0","CC0-1.0","https://github.com/jonathantneal/convert-colors","https://github.com/jonathantneal/convert-colors/raw/master/LICENSE.md","app"
"@csstools/normalize.css@9.0.1","CC0-1.0","https://github.com/csstools/normalize.css","https://github.com/csstools/normalize.css/raw/master/LICENSE.md","app"
"@date-io/core@0.0.2","MIT","https://github.com/dmtrKovalenko/date-io","https://github.com/dmtrKovalenko/date-io/raw/master/LICENSE","app"
"@date-io/moment@0.0.2","MIT","https://github.com/dmtrKovalenko/date-io","https://github.com/dmtrKovalenko/date-io/raw/master/LICENSE","app"
"@emotion/babel-utils@0.6.10","MIT","https://github.com/emotion-js/emotion/tree/master/next-packages/babel-utils","https://github.com/emotion-js/emotion/tree/master/next-packages/babel-utils/raw/master/LICENSE","app"
"@emotion/hash@0.6.6","MIT","https://github.com/emotion-js/emotion/tree/master/next-packages/hash","https://github.com/emotion-js/emotion/tree/master/next-packages/hash/raw/master/LICENSE","app"
"@emotion/memoize@0.6.6","MIT","https://github.com/emotion-js/emotion/tree/master/next-packages/memoize","https://github.com/emotion-js/emotion/tree/master/next-packages/memoize/raw/master/LICENSE","app"
"@emotion/serialize@0.9.1","MIT","https://github.com/emotion-js/emotion/tree/master/next-packages/serialize","https://github.com/emotion-js/emotion/tree/master/next-packages/serialize/raw/master/LICENSE","app"
"@emotion/stylis@0.7.1","MIT","https://github.com/emotion-js/emotion/tree/master/next-packages/stylis","https://github.com/emotion-js/emotion/tree/master/next-packages/stylis/raw/master/LICENSE","app"
"@emotion/unitless@0.6.7","MIT","https://github.com/emotion-js/emotion/tree/master/next-packages/unitless","https://github.com/emotion-js/emotion/tree/master/next-packages/unitless/raw/master/LICENSE","app"
"@emotion/utils@0.8.2","MIT","https://github.com/emotion-js/emotion/tree/master/next-packages/serialize","https://github.com/emotion-js/emotion/tree/master/next-packages/serialize/raw/master/LICENSE","app"
"@fortawesome/fontawesome-common-types@0.2.18","MIT","https://github.com/FortAwesome/Font-Awesome","https://github.com/FortAwesome/Font-Awesome/raw/master/LICENSE.txt","backend"
"@fortawesome/fontawesome-free@5.8.2","(CC-BY-4.0 AND OFL-1.1 AND MIT)","https://github.com/FortAwesome/Font-Awesome","https://github.com/FortAwesome/Font-Awesome/raw/master/LICENSE.txt","app"
"@fortawesome/fontawesome-svg-core@1.2.18","MIT","https://github.com/FortAwesome/Font-Awesome","https://github.com/FortAwesome/Font-Awesome/raw/master/LICENSE.txt","backend"
"@fortawesome/free-solid-svg-icons@5.8.2","(CC-BY-4.0 AND MIT)","https://github.com/FortAwesome/Font-Awesome","https://github.com/FortAwesome/Font-Awesome/raw/master/LICENSE.txt","backend"
"@fortawesome/react-fontawesome@0.1.4","MIT","https://github.com/FortAwesome/react-fontawesome","https://github.com/FortAwesome/react-fontawesome/raw/master/LICENSE.txt","backend"
"@hapi/address@2.0.0","BSD-3-Clause","https://github.com/hapijs/address","https://github.com/hapijs/address/raw/master/LICENSE.md","app"
"@hapi/hoek@6.2.3","BSD-3-Clause","https://github.com/hapijs/hoek","https://github.com/hapijs/hoek/raw/master/LICENSE.md","app"
"@hapi/joi@15.0.3","BSD-3-Clause","https://github.com/hapijs/joi","https://github.com/hapijs/joi/raw/master/LICENSE.md","app"
"@hapi/topo@3.1.0","BSD-3-Clause","https://github.com/hapijs/topo","https://github.com/hapijs/topo/raw/master/LICENSE.md","app"
"@jest/console@24.7.1","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"@jest/core@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"@jest/environment@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"@jest/fake-timers@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"@jest/reporters@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"@jest/source-map@24.3.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"@jest/test-result@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"@jest/test-sequencer@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"@jest/transform@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"@jest/types@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"@material-ui/core@3.9.3","MIT","https://github.com/mui-org/material-ui","https://github.com/mui-org/material-ui/raw/master/LICENSE","app"
"@material-ui/system@3.0.0-alpha.2","MIT","https://github.com/mui-org/material-ui","https://github.com/mui-org/material-ui/raw/master/LICENSE","app"
"@material-ui/utils@3.0.0-alpha.3","MIT","https://github.com/mui-org/material-ui","https://github.com/mui-org/material-ui/raw/master/LICENSE","app"
"@mrmlnc/readdir-enhanced@2.2.1","MIT","https://github.com/bigstickcarpet/readdir-enhanced","https://github.com/bigstickcarpet/readdir-enhanced/raw/master/LICENSE","app"
"@nodelib/fs.stat@1.1.3","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.stat","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.stat","app"
"@svgr/babel-plugin-add-jsx-attribute@4.2.0","MIT","https://github.com/smooth-code/svgr/tree/master/packages/babel-plugin-add-jsx-attribute","https://github.com/smooth-code/svgr/tree/master/packages/babel-plugin-add-jsx-attribute/raw/master/LICENSE","app"
"@svgr/babel-plugin-remove-jsx-attribute@4.2.0","MIT","https://github.com/smooth-code/svgr/tree/master/packages/babel-plugin-remove-jsx-attribute","https://github.com/smooth-code/svgr/tree/master/packages/babel-plugin-remove-jsx-attribute/raw/master/LICENSE","app"
"@svgr/babel-plugin-remove-jsx-empty-expression@4.2.0","MIT","https://github.com/smooth-code/svgr/tree/master/packages/babel-plugin-remove-jsx-empty-expression","https://github.com/smooth-code/svgr/tree/master/packages/babel-plugin-remove-jsx-empty-expression/raw/master/LICENSE","app"
"@svgr/babel-plugin-replace-jsx-attribute-value@4.2.0","MIT","https://github.com/smooth-code/svgr/tree/master/packages/babel-plugin-replace-jsx-attribute-value","https://github.com/smooth-code/svgr/tree/master/packages/babel-plugin-replace-jsx-attribute-value/raw/master/LICENSE","app"
"@svgr/babel-plugin-svg-dynamic-title@4.2.0","MIT","https://github.com/smooth-code/svgr/tree/master/packages/babel-plugin-svg-dynamic-title","https://github.com/smooth-code/svgr/tree/master/packages/babel-plugin-svg-dynamic-title/raw/master/LICENSE","app"
"@svgr/babel-plugin-svg-em-dimensions@4.2.0","MIT","https://github.com/smooth-code/svgr/tree/master/packages/babel-plugin-svg-em-dimensions","https://github.com/smooth-code/svgr/tree/master/packages/babel-plugin-svg-em-dimensions/raw/master/LICENSE","app"
"@svgr/babel-plugin-transform-react-native-svg@4.2.0","MIT","https://github.com/smooth-code/svgr/tree/master/packages/babel-plugin-transform-react-native-svg","https://github.com/smooth-code/svgr/tree/master/packages/babel-plugin-transform-react-native-svg/raw/master/LICENSE","app"
